RecordTime,CPUÎÂ¶È(¶È),extra,SimpleTime
1666939486155,43.4,null,1611.036
1666939486655,44.2,null,1611.536
1666939487156,44.6,null,1612.037
1666939487656,44.2,null,1612.537
1666939488157,44.2,null,1613.038
1666939488657,43.8,null,1613.538
1666939489157,43.8,null,1614.038
1666939489657,44.2,null,1614.538
1666939490158,43.0,null,1615.039
1666939490658,44.9,null,1615.539
1666939491158,45.3,null,1616.039
1666939491659,43.4,null,1616.54
1666939492159,43.0,null,1617.04
1666939492659,45.3,null,1617.54
1666939493159,44.2,null,1618.04
1666939493659,44.6,null,1618.54
1666939494660,44.2,null,1619.541
1666939495160,44.6,null,1620.041
1666939495660,44.9,null,1620.541
1666939496161,45.7,null,1621.042
1666939496661,44.6,null,1621.542
1666939497161,43.8,null,1622.042
1666939497661,44.9,null,1622.542
1666939498162,44.2,null,1623.043
1666939498662,44.9,null,1623.543
1666939499162,44.2,null,1624.043
1666939499662,44.6,null,1624.543
1666939500162,44.2,null,1625.043
1666939500663,44.2,null,1625.544
1666939501164,43.8,null,1626.045
1666939501664,44.6,null,1626.545
1666939502164,43.8,null,1627.045
1666939502664,44.9,null,1627.545
1666939503165,44.2,null,1628.046
1666939503665,43.8,null,1628.546
1666939504165,44.2,null,1629.046
1666939504665,44.6,null,1629.546
1666939505167,44.6,null,1630.048
1666939505667,44.2,null,1630.548
1666939506167,44.2,null,1631.048
1666939506667,43.4,null,1631.548
1666939507167,43.8,null,1632.048
1666939507668,44.6,null,1632.549
1666939508168,44.6,null,1633.049
1666939508668,43.8,null,1633.549
1666939509169,43.8,null,1634.05
1666939509669,43.8,null,1634.55
1666939510169,44.6,null,1635.05
1666939510669,44.2,null,1635.55
1666939511170,44.2,null,1636.051
1666939511670,43.4,null,1636.551
1666939512171,43.8,null,1637.052
1666939512671,44.9,null,1637.552
1666939513171,45.3,null,1638.052
1666939513671,45.3,null,1638.552
1666939514171,47.3,null,1639.052
1666939514671,46.5,null,1639.552
1666939515172,46.9,null,1640.053
1666939515672,47.3,null,1640.553
1666939516172,47.7,null,1641.053
1666939516672,46.9,null,1641.553
1666939517172,46.5,null,1642.053
1666939517673,47.3,null,1642.554
1666939518173,46.5,null,1643.054
1666939518673,44.9,null,1643.554
1666939519174,44.6,null,1644.055
1666939519674,44.2,null,1644.555
1666939520174,44.9,null,1645.055
1666939520674,44.6,null,1645.555
1666939521176,43.8,null,1646.057
1666939522175,44.6,null,1647.056
1666939522676,45.7,null,1647.557
1666939523176,44.9,null,1648.057
1666939523676,44.6,null,1648.557
1666939524179,43.8,null,1649.06
1666939524679,45.3,null,1649.56
1666939525179,44.2,null,1650.06
1666939525679,44.2,null,1650.56
1666939526179,44.6,null,1651.06
1666939526680,43.8,null,1651.561
1666939527180,44.6,null,1652.061
1666939527680,44.6,null,1652.561
1666939528180,44.6,null,1653.061
1666939528681,44.2,null,1653.562
1666939529181,44.2,null,1654.062
1666939529682,44.2,null,1654.563
1666939530182,43.4,null,1655.063
1666939530682,43.4,null,1655.563
1666939531182,44.6,null,1656.063
1666939531682,44.2,null,1656.563
1666939532182,43.8,null,1657.063
1666939532683,44.9,null,1657.564
1666939533183,44.6,null,1658.064
1666939533683,44.2,null,1658.564
1666939534184,45.3,null,1659.065
1666939534684,44.2,null,1659.565
1666939535184,44.2,null,1660.065
1666939535684,43.4,null,1660.565
1666939536185,44.2,null,1661.066
1666939536687,44.6,null,1661.568
1666939537688,45.3,null,1662.569
1666939538188,44.6,null,1663.069
1666939538689,44.6,null,1663.57
1666939539191,43.4,null,1664.072
1666939539694,43.8,null,1664.575
1666939540691,44.6,null,1665.572
1666939541191,44.9,null,1666.072
1666939541692,44.2,null,1666.573
1666939542192,44.6,null,1667.073
1666939542692,44.9,null,1667.573
1666939543193,43.8,null,1668.074
1666939543693,43.4,null,1668.574
1666939544193,44.6,null,1669.074
1666939544694,44.2,null,1669.575
1666939545194,43.8,null,1670.075
1666939545694,44.6,null,1670.575
1666939546195,44.9,null,1671.076
1666939546695,44.2,null,1671.576
1666939547195,43.4,null,1672.076
1666939547696,44.2,null,1672.577
1666939548196,44.9,null,1673.077
1666939548696,44.6,null,1673.577
1666939549197,43.4,null,1674.078
1666939549697,44.2,null,1674.578
1666939550198,44.2,null,1675.079
1666939551198,45.3,null,1676.079
1666939551698,44.6,null,1676.579
1666939552699,48.4,null,1677.58
1666939553199,46.1,null,1678.08
1666939553700,44.6,null,1678.581
1666939554201,45.3,null,1679.082
1666939555201,44.2,null,1680.082
1666939555701,43.8,null,1680.582
1666939556201,43.8,null,1681.082
1666939556701,43.8,null,1681.582
1666939557201,44.6,null,1682.082
1666939557702,44.9,null,1682.583
1666939558202,43.8,null,1683.083
1666939558702,44.6,null,1683.583
1666939559203,44.9,null,1684.084
1666939559703,43.4,null,1684.584
1666939560704,43.8,null,1685.585
1666939561204,44.6,null,1686.085
1666939561706,44.2,null,1686.587
1666939562206,44.2,null,1687.087
1666939562707,44.9,null,1687.588
1666939563207,43.8,null,1688.088
1666939563707,44.6,null,1688.588
1666939564207,43.8,null,1689.088
1666939564708,44.6,null,1689.589
1666939565208,44.9,null,1690.089
1666939565708,44.2,null,1690.589
1666939566208,44.2,null,1691.089
1666939566709,43.4,null,1691.59
1666939567210,44.9,null,1692.091
1666939568209,44.2,null,1693.09
1666939568709,44.2,null,1693.59
1666939569210,44.6,null,1694.091
1666939569710,44.6,null,1694.591
1666939570210,45.3,null,1695.091
1666939570710,44.9,null,1695.591
1666939571211,44.6,null,1696.092
1666939571711,44.6,null,1696.592
1666939572211,44.2,null,1697.092
1666939572711,44.2,null,1697.592
1666939573211,44.2,null,1698.092
1666939573712,44.2,null,1698.593
1666939574212,44.6,null,1699.093
1666939574712,43.8,null,1699.593
1666939575212,44.9,null,1700.093
1666939575712,43.4,null,1700.593
1666939576213,44.2,null,1701.094
1666939576713,43.8,null,1701.594
1666939577213,43.8,null,1702.094
1666939577714,44.2,null,1702.595
1666939578214,45.3,null,1703.095
1666939578714,44.2,null,1703.595
1666939579214,45.3,null,1704.095
1666939579714,43.4,null,1704.595
1666939580215,44.9,null,1705.096
1666939580715,43.8,null,1705.596
1666939581215,43.4,null,1706.096
1666939581716,44.6,null,1706.597
1666939582216,44.2,null,1707.097
1666939582716,46.5,null,1707.597
1666939583216,43.8,null,1708.097
1666939583717,44.2,null,1708.598
1666939584217,44.2,null,1709.098
1666939584717,44.2,null,1709.598
1666939585718,44.9,null,1710.599
1666939586218,43.8,null,1711.099
1666939586718,44.6,null,1711.599
1666939588219,44.2,null,1713.1
1666939588719,44.2,null,1713.6
1666939589220,44.9,null,1714.101
1666939589720,44.9,null,1714.601
1666939590220,44.6,null,1715.101
1666939590720,44.2,null,1715.601
1666939591220,43.8,null,1716.101
1666939591721,43.8,null,1716.602
1666939592221,43.8,null,1717.102
1666939592721,45.7,null,1717.602
1666939593221,44.6,null,1718.102
1666939593722,44.9,null,1718.603
1666939594222,44.6,null,1719.103
1666939594722,44.2,null,1719.603
1666939595222,44.2,null,1720.103
1666939595723,44.9,null,1720.604
1666939596223,44.9,null,1721.104
1666939596724,44.6,null,1721.605
1666939597224,44.9,null,1722.105
1666939597725,44.6,null,1722.606
1666939598225,44.2,null,1723.106
1666939598725,44.6,null,1723.606
1666939599226,44.2,null,1724.107
1666939599726,43.4,null,1724.607
1666939600726,44.2,null,1725.607
1666939601226,43.8,null,1726.107
1666939601727,44.2,null,1726.608
1666939602227,43.8,null,1727.108
1666939602727,44.9,null,1727.608
1666939603227,44.9,null,1728.108
1666939603727,44.6,null,1728.608
1666939604228,44.6,null,1729.109
1666939604728,43.8,null,1729.609
1666939605228,44.9,null,1730.109
1666939605728,44.2,null,1730.609
1666939606229,44.6,null,1731.11
1666939606729,45.3,null,1731.61
1666939607229,45.3,null,1732.11
1666939607729,44.6,null,1732.61
1666939608230,44.2,null,1733.111
1666939608730,43.8,null,1733.611
1666939609230,43.8,null,1734.111
1666939609730,43.4,null,1734.611
1666939610231,43.8,null,1735.112
1666939610731,44.9,null,1735.612
1666939611231,44.2,null,1736.112
1666939611731,45.7,null,1736.612
1666939612232,44.6,null,1737.113
1666939612732,45.3,null,1737.613
1666939613232,44.9,null,1738.113
1666939613732,44.2,null,1738.613
1666939614233,45.3,null,1739.114
1666939614733,44.2,null,1739.614
1666939615233,45.3,null,1740.114
1666939615733,44.9,null,1740.614
1666939616234,44.9,null,1741.115
1666939616734,43.8,null,1741.615
1666939617235,45.3,null,1742.116
1666939617735,46.1,null,1742.616
1666939618236,44.9,null,1743.117
1666939618736,43.8,null,1743.617
1666939619236,44.2,null,1744.117
1666939619736,44.6,null,1744.617
1666939620237,44.6,null,1745.118
1666939620737,44.2,null,1745.618
1666939621237,43.8,null,1746.118
1666939621737,44.6,null,1746.618
1666939622238,44.2,null,1747.119
1666939622739,44.2,null,1747.62
1666939623240,44.9,null,1748.121
1666939623740,44.9,null,1748.621
1666939624240,43.8,null,1749.121
1666939624740,44.6,null,1749.621
1666939625241,43.4,null,1750.122
1666939625741,44.2,null,1750.622
1666939626241,44.2,null,1751.122
1666939626741,44.9,null,1751.622
1666939627241,43.8,null,1752.122
1666939627742,44.6,null,1752.623
1666939628242,44.2,null,1753.123
1666939628744,44.6,null,1753.625
1666939629245,44.6,null,1754.126
1666939629745,43.8,null,1754.626
1666939630246,44.6,null,1755.127
1666939630746,44.9,null,1755.627
1666939631246,44.6,null,1756.127
1666939631747,44.2,null,1756.628
1666939632247,44.9,null,1757.128
1666939632748,45.3,null,1757.629
1666939633748,44.6,null,1758.629
1666939634248,44.6,null,1759.129
1666939634748,44.6,null,1759.629
1666939635249,43.8,null,1760.13
1666939635749,43.8,null,1760.63
1666939636249,44.9,null,1761.13
1666939636749,44.2,null,1761.63
1666939637251,44.6,null,1762.132
1666939638250,45.3,null,1763.131
1666939638751,44.9,null,1763.632
1666939639251,45.3,null,1764.132
1666939639752,44.6,null,1764.633
1666939640252,44.2,null,1765.133
1666939640752,44.6,null,1765.633
1666939641252,44.2,null,1766.133
1666939641752,44.9,null,1766.633
1666939642253,43.4,null,1767.134
1666939642753,45.3,null,1767.634
1666939643253,45.3,null,1768.134
1666939643753,43.8,null,1768.634
1666939644254,43.4,null,1769.135
1666939644754,44.6,null,1769.635
1666939645254,44.6,null,1770.135
1666939645754,43.4,null,1770.635
1666939646255,43.4,null,1771.136
1666939646755,44.6,null,1771.636
1666939647256,44.6,null,1772.137
1666939647757,46.5,null,1772.638
1666939648257,43.8,null,1773.138
1666939648757,45.3,null,1773.638
1666939649257,44.6,null,1774.138
1666939649758,44.2,null,1774.639
1666939650258,44.2,null,1775.139
1666939650758,44.6,null,1775.639
1666939651258,44.2,null,1776.139
1666939651759,45.3,null,1776.64
1666939652259,44.2,null,1777.14
1666939652759,46.1,null,1777.64
1666939653260,43.8,null,1778.141
1666939653760,43.8,null,1778.641
1666939654260,44.9,null,1779.141
1666939654760,44.2,null,1779.641
1666939655261,43.8,null,1780.142
1666939655761,44.9,null,1780.642
1666939656261,44.2,null,1781.142
1666939656761,44.2,null,1781.642
1666939657261,43.8,null,1782.142
1666939657762,45.3,null,1782.643
1666939658262,44.6,null,1783.143
1666939658762,43.8,null,1783.643
1666939659262,43.8,null,1784.143
1666939659763,43.8,null,1784.644
1666939660264,43.8,null,1785.145
1666939661764,43.8,null,1786.645
1666939662264,44.6,null,1787.145
1666939662764,45.3,null,1787.645
1666939663267,44.6,null,1788.148
1666939664265,44.9,null,1789.146
1666939664765,44.6,null,1789.646
1666939665265,44.6,null,1790.146
1666939665766,44.6,null,1790.647
1666939666266,44.6,null,1791.147
1666939666767,44.6,null,1791.648
1666939667267,44.9,null,1792.148
1666939667767,45.3,null,1792.648
1666939668268,45.3,null,1793.149
1666939668768,44.6,null,1793.649
1666939669268,43.8,null,1794.149
1666939669768,43.8,null,1794.649
1666939670269,44.6,null,1795.15
1666939670769,44.6,null,1795.65
1666939671269,43.8,null,1796.15
1666939671769,43.8,null,1796.65
1666939672269,44.2,null,1797.15
1666939672770,46.1,null,1797.651
1666939673270,44.9,null,1798.151
1666939673770,43.4,null,1798.651
1666939674270,43.8,null,1799.151
1666939674771,44.2,null,1799.652
1666939675271,44.9,null,1800.152
1666939675771,44.2,null,1800.652
1666939676271,44.2,null,1801.152
1666939676771,43.4,null,1801.652
1666939677272,44.9,null,1802.153
1666939677772,46.1,null,1802.653
1666939678272,44.2,null,1803.153
1666939678772,43.8,null,1803.653
1666939679273,44.2,null,1804.154
1666939679773,43.8,null,1804.654
1666939680273,44.6,null,1805.154
1666939680773,44.9,null,1805.654
1666939681274,44.9,null,1806.155
1666939682274,44.6,null,1807.155
1666939682775,45.7,null,1807.656
1666939683275,44.2,null,1808.156
1666939683775,44.6,null,1808.656
1666939684276,44.6,null,1809.157
1666939684776,44.2,null,1809.657
1666939685276,44.2,null,1810.157
1666939685777,44.6,null,1810.658
1666939686277,44.6,null,1811.158
1666939686777,43.4,null,1811.658
1666939687277,43.8,null,1812.158
1666939687780,44.9,null,1812.661
1666939688280,44.2,null,1813.161
1666939688781,44.9,null,1813.662
1666939689281,44.2,null,1814.162
1666939689781,43.4,null,1814.662
1666939690281,45.3,null,1815.162
1666939690782,43.4,null,1815.663
1666939691282,43.8,null,1816.163
1666939691782,44.9,null,1816.663
1666939692282,44.2,null,1817.163
1666939692783,45.3,null,1817.664
1666939693283,43.8,null,1818.164
1666939693783,43.4,null,1818.664
1666939694284,44.6,null,1819.165
1666939694784,44.6,null,1819.665
1666939695284,44.6,null,1820.165
1666939695785,44.6,null,1820.666
1666939696285,44.6,null,1821.166
1666939696785,43.8,null,1821.666
1666939697285,44.2,null,1822.166
1666939697785,46.9,null,1822.666
1666939698286,44.9,null,1823.167
1666939698786,45.3,null,1823.667
1666939699286,44.2,null,1824.167
1666939699787,44.2,null,1824.668
1666939700287,44.6,null,1825.168
1666939700787,44.6,null,1825.668
1666939701287,43.8,null,1826.168
1666939701788,44.2,null,1826.669
1666939702288,43.4,null,1827.169
1666939702788,46.1,null,1827.669
1666939703288,43.8,null,1828.169
1666939703789,43.8,null,1828.67
1666939704289,44.2,null,1829.17
1666939705289,44.2,null,1830.17
1666939705790,43.8,null,1830.671
1666939706290,44.2,null,1831.171
1666939706790,44.6,null,1831.671
1666939707290,44.6,null,1832.171
1666939707791,46.1,null,1832.672
1666939708291,44.9,null,1833.172
1666939708791,43.8,null,1833.672
1666939709291,44.9,null,1834.172
1666939710292,43.4,null,1835.173
1666939710792,43.8,null,1835.673
1666939711292,44.6,null,1836.173
1666939711792,44.2,null,1836.673
1666939712293,44.2,null,1837.174
1666939712793,45.7,null,1837.674
1666939713293,43.8,null,1838.174
1666939713793,44.6,null,1838.674
1666939714294,44.2,null,1839.175
1666939714794,43.8,null,1839.675
1666939715294,44.9,null,1840.175
1666939715794,45.3,null,1840.675
1666939716295,43.8,null,1841.176
1666939716795,43.8,null,1841.676
1666939717295,44.2,null,1842.176
1666939717796,45.7,null,1842.677
1666939718296,44.9,null,1843.177
1666939718796,44.2,null,1843.677
1666939719297,45.3,null,1844.178
1666939719797,43.8,null,1844.678
1666939720297,44.9,null,1845.178
1666939720797,44.9,null,1845.678
1666939721297,44.2,null,1846.178
1666939721798,44.9,null,1846.679
1666939722298,43.4,null,1847.179
1666939722798,45.7,null,1847.679
1666939723299,44.6,null,1848.18
1666939723799,45.7,null,1848.68
1666939724299,44.9,null,1849.18
1666939724799,45.3,null,1849.68
1666939725300,45.7,null,1850.181
1666939725800,44.6,null,1850.681
1666939726300,45.3,null,1851.181
1666939726800,44.9,null,1851.681
1666939727301,44.2,null,1852.182
1666939727801,47.7,null,1852.682
1666939728301,44.9,null,1853.182
1666939728801,44.2,null,1853.682
1666939729302,44.9,null,1854.183
1666939729802,44.2,null,1854.683
1666939730302,45.3,null,1855.183
1666939730803,43.8,null,1855.684
1666939731303,44.2,null,1856.184
1666939731803,44.2,null,1856.684
1666939732305,46.1,null,1857.186
1666939732805,46.1,null,1857.686
1666939733305,44.6,null,1858.186
1666939733806,44.9,null,1858.687
1666939734306,45.3,null,1859.187
1666939734807,43.8,null,1859.688
1666939735307,43.8,null,1860.188
1666939735808,44.2,null,1860.689
1666939736308,43.8,null,1861.189
1666939736808,44.9,null,1861.689
1666939737309,43.8,null,1862.19
1666939737809,46.5,null,1862.69
1666939738309,44.2,null,1863.19
1666939738809,44.6,null,1863.69
1666939739309,44.2,null,1864.19
1666939739810,44.6,null,1864.691
1666939740310,43.8,null,1865.191
1666939740810,44.6,null,1865.691
1666939741310,43.4,null,1866.191
1666939741811,43.8,null,1866.692
1666939742311,44.6,null,1867.192
1666939742811,46.1,null,1867.692
1666939743311,44.6,null,1868.192
1666939743812,45.3,null,1868.693
1666939744312,44.9,null,1869.193
1666939744812,43.8,null,1869.693
1666939745312,44.2,null,1870.193
1666939745812,43.8,null,1870.693
1666939746313,44.2,null,1871.194
1666939746813,43.8,null,1871.694
1666939747313,44.9,null,1872.194
1666939747813,45.3,null,1872.694
1666939748314,44.6,null,1873.195
1666939748814,44.9,null,1873.695
1666939749314,44.9,null,1874.195
1666939749815,44.6,null,1874.696
1666939750815,44.2,null,1875.696
1666939751315,43.8,null,1876.196
1666939751815,43.4,null,1876.696
1666939752316,44.2,null,1877.197
1666939752816,45.7,null,1877.697
1666939753316,43.8,null,1878.197
1666939753816,44.6,null,1878.697
1666939754317,44.9,null,1879.198
1666939754817,43.8,null,1879.698
1666939755317,43.8,null,1880.198
1666939755817,44.6,null,1880.698
1666939756318,43.8,null,1881.199
1666939756818,45.3,null,1881.699
1666939757318,44.9,null,1882.199
1666939757818,44.9,null,1882.699
1666939758318,43.8,null,1883.199
1666939758819,43.8,null,1883.7
1666939759319,44.9,null,1884.2
1666939759819,43.8,null,1884.7
1666939760320,44.2,null,1885.201
1666939760820,45.7,null,1885.701
1666939761320,43.8,null,1886.201
1666939761820,44.6,null,1886.701
1666939762321,43.4,null,1887.202
1666939762821,45.7,null,1887.702
1666939763321,45.3,null,1888.202
1666939763821,44.9,null,1888.702
1666939764321,44.2,null,1889.202
1666939764822,43.8,null,1889.703
1666939765323,43.8,null,1890.204
1666939766322,44.2,null,1891.203
1666939766823,44.6,null,1891.704
1666939767323,44.2,null,1892.204
1666939767823,46.1,null,1892.704
1666939768824,43.8,null,1893.705
1666939769324,44.2,null,1894.205
1666939769824,43.8,null,1894.705
1666939770325,43.8,null,1895.206
1666939770825,44.2,null,1895.706
1666939771325,44.6,null,1896.206
1666939771826,44.2,null,1896.707
