RecordTime,CPUÎÂ¶È(¶È),extra,SimpleTime
1669278182436,48.0,null,498.96
1669278182937,48.8,null,499.461
1669278183437,49.6,null,499.961
1669278183937,48.0,null,500.461
1669278184437,47.3,null,500.961
1669278184940,47.3,null,501.464
1669278185938,47.3,null,502.462
1669278186438,46.9,null,502.962
1669278186939,46.5,null,503.463
1669278187440,46.9,null,503.964
1669278187941,48.8,null,504.465
1669278188442,50.4,null,504.966
1669278189442,46.9,null,505.966
1669278190446,47.3,null,506.97
1669278191947,48.0,null,508.471
1669278192447,48.8,null,508.971
1669278192947,48.8,null,509.471
1669278193447,50.4,null,509.971
1669278193948,48.4,null,510.472
1669278194448,47.3,null,510.972
1669278194952,47.3,null,511.476
1669278195953,47.3,null,512.477
1669278196453,47.3,null,512.977
1669278196953,47.3,null,513.477
1669278197453,48.0,null,513.977
1669278197953,50.0,null,514.477
1669278198453,48.8,null,514.977
1669278198954,47.7,null,515.478
1669278199454,48.4,null,515.978
1669278199955,47.3,null,516.479
1669278200455,47.7,null,516.979
1669278200957,46.5,null,517.481
1669278201460,46.9,null,517.984
1669278202458,46.9,null,518.982
1669278202958,49.6,null,519.482
1669278203459,49.6,null,519.983
1669278203959,47.3,null,520.483
1669278204459,47.3,null,520.983
1669278204960,48.0,null,521.484
1669278205460,46.9,null,521.984
1669278205960,47.3,null,522.484
1669278206460,46.5,null,522.984
1669278206961,46.9,null,523.485
1669278207461,47.7,null,523.985
1669278207961,48.0,null,524.485
1669278208462,49.2,null,524.986
1669278208963,48.0,null,525.487
1669278209463,47.7,null,525.987
1669278209964,46.9,null,526.488
1669278210466,46.9,null,526.99
1669278210966,47.3,null,527.49
1669278211467,46.9,null,527.991
1669278212467,47.3,null,528.991
1669278212967,49.2,null,529.491
1669278213468,48.8,null,529.992
1669278213969,48.0,null,530.493
1669278214969,46.5,null,531.493
1669278215469,46.9,null,531.993
1669278215969,46.9,null,532.493
1669278216472,46.1,null,532.996
1669278217470,46.9,null,533.994
1669278217973,49.2,null,534.497
1669278218473,50.0,null,534.997
1669278218973,47.7,null,535.497
1669278219474,47.7,null,535.998
1669278219974,48.4,null,536.498
1669278220474,46.1,null,536.998
1669278220974,46.9,null,537.498
1669278221475,46.5,null,537.999
1669278221976,50.4,null,538.5
1669278222975,50.0,null,539.499
1669278223977,48.4,null,540.501
1669278224477,47.7,null,541.001
1669278224977,50.0,null,541.501
1669278225478,48.0,null,542.002
1669278226479,49.2,null,543.003
1669278226979,48.8,null,543.503
1669278227479,49.6,null,544.003
1669278227979,50.4,null,544.503
1669278228479,49.6,null,545.003
1669278228981,49.2,null,545.505
1669278229481,49.2,null,546.005
1669278229982,48.4,null,546.506
1669278230482,48.0,null,547.006
1669278230982,48.4,null,547.506
1669278231482,51.5,null,548.006
1669278231983,48.8,null,548.507
1669278232483,48.4,null,549.007
1669278232983,49.6,null,549.507
1669278233483,49.6,null,550.007
1669278233984,48.4,null,550.508
1669278234484,47.7,null,551.008
1669278234985,47.7,null,551.509
1669278235985,46.9,null,552.509
1669278236485,48.4,null,553.009
1669278236986,46.5,null,553.51
1669278237486,48.8,null,554.01
1669278237986,49.6,null,554.51
1669278238489,48.4,null,555.013
1669278239487,46.9,null,556.011
1669278239988,47.3,null,556.512
1669278240488,47.3,null,557.012
1669278240988,47.7,null,557.512
1669278241488,47.7,null,558.012
1669278241994,46.9,null,558.518
1669278242989,48.4,null,559.513
1669278243489,49.6,null,560.013
1669278243989,47.3,null,560.513
1669278244490,46.9,null,561.014
1669278244992,47.3,null,561.516
1669278245493,47.3,null,562.017
1669278245993,46.9,null,562.517
1669278246493,46.5,null,563.017
1669278246993,47.3,null,563.517
1669278247494,47.7,null,564.018
1669278247994,49.2,null,564.518
1669278248494,49.6,null,565.018
1669278248994,48.0,null,565.518
1669278249996,47.3,null,566.52
1669278250497,47.3,null,567.021
1669278250999,46.5,null,567.523
1669278251997,46.9,null,568.521
1669278252498,48.0,null,569.022
1669278252998,49.6,null,569.522
1669278253501,50.4,null,570.025
1669278254001,46.9,null,570.525
1669278254501,47.3,null,571.025
1669278255002,47.3,null,571.526
1669278255502,46.5,null,572.026
1669278256003,46.1,null,572.527
1669278256503,47.3,null,573.027
1669278257003,46.5,null,573.527
1669278257503,48.4,null,574.027
1669278258004,49.6,null,574.528
1669278258505,48.4,null,575.029
1669278259006,48.0,null,575.53
1669278259506,47.7,null,576.03
1669278260006,47.3,null,576.53
1669278260506,47.7,null,577.03
1669278261007,45.7,null,577.531
1669278261507,46.5,null,578.031
1669278262007,45.7,null,578.531
1669278262507,46.5,null,579.031
1669278263007,49.2,null,579.531
1669278263509,49.2,null,580.033
1669278264010,47.7,null,580.534
1669278264510,46.9,null,581.034
1669278265011,47.7,null,581.535
1669278265511,47.7,null,582.035
1669278266012,46.9,null,582.536
1669278266512,45.3,null,583.036
1669278267014,46.9,null,583.538
1669278268012,48.8,null,584.536
1669278268513,49.6,null,585.037
1669278269013,48.4,null,585.537
1669278269513,47.3,null,586.037
1669278270014,48.0,null,586.538
1669278270514,46.5,null,587.038
1669278271014,46.5,null,587.538
1669278271514,47.3,null,588.038
1669278272015,46.5,null,588.539
1669278272515,47.3,null,589.039
1669278273015,49.2,null,589.539
1669278273516,49.2,null,590.04
1669278275017,47.7,null,591.541
1669278275517,46.9,null,592.041
1669278276017,46.9,null,592.541
1669278276523,46.5,null,593.047
1669278277519,47.7,null,594.043
1669278278020,48.8,null,594.544
1669278278520,49.2,null,595.044
1669278279020,47.7,null,595.544
1669278279521,47.3,null,596.045
1669278280520,47.7,null,597.044
1669278281021,46.9,null,597.545
1669278282022,46.1,null,598.546
1669278282522,48.0,null,599.046
1669278283022,48.8,null,599.546
1669278283522,50.4,null,600.046
1669278284022,48.4,null,600.546
1669278284522,47.3,null,601.046
1669278285022,46.5,null,601.546
1669278285523,47.3,null,602.047
1669278286023,46.9,null,602.547
1669278286524,46.1,null,603.048
1669278287025,46.5,null,603.549
1669278287525,47.7,null,604.049
1669278288025,48.4,null,604.549
1669278288525,50.0,null,605.049
1669278289025,47.3,null,605.549
1669278289527,46.9,null,606.051
1669278290527,47.3,null,607.051
1669278291027,46.9,null,607.551
1669278292027,46.1,null,608.551
1669278293029,49.6,null,609.553
1669278293529,50.4,null,610.053
1669278294029,48.4,null,610.553
1669278294529,48.0,null,611.053
1669278295030,48.0,null,611.554
1669278295530,52.3,null,612.054
1669278296030,54.3,null,612.554
1669278296530,48.0,null,613.054
1669278297031,48.0,null,613.555
1669278298031,50.0,null,614.555
1669278298531,48.4,null,615.055
1669278299032,46.1,null,615.556
1669278299532,47.7,null,616.056
1669278300033,46.5,null,616.557
1669278300533,48.8,null,617.057
1669278301033,47.3,null,617.557
1669278301533,46.1,null,618.057
1669278302033,45.7,null,618.557
1669278302534,47.3,null,619.058
1669278303034,46.5,null,619.558
1669278303534,45.7,null,620.058
1669278304036,45.3,null,620.56
1669278305035,48.8,null,621.559
1669278305536,46.9,null,622.06
1669278306036,46.9,null,622.56
1669278306536,45.7,null,623.06
1669278307036,46.9,null,623.56
1669278307536,47.7,null,624.06
1669278308038,48.4,null,624.562
1669278308539,46.9,null,625.063
1669278309039,46.1,null,625.563
1669278310039,44.6,null,626.563
1669278310540,44.9,null,627.064
1669278311040,45.7,null,627.564
1669278311540,43.8,null,628.064
1669278312040,44.2,null,628.564
1669278312541,44.6,null,629.065
1669278313041,46.1,null,629.565
1669278313543,44.9,null,630.067
1669278314043,43.0,null,630.567
1669278314543,44.6,null,631.067
1669278315043,43.8,null,631.567
1669278315543,43.8,null,632.067
1669278316043,43.4,null,632.567
1669278316544,44.2,null,633.068
1669278317045,43.0,null,633.569
1669278317545,43.8,null,634.069
1669278318045,44.2,null,634.569
1669278318546,43.8,null,635.07
1669278319046,42.6,null,635.57
1669278319546,44.2,null,636.07
1669278320046,43.8,null,636.57
1669278321047,43.4,null,637.571
1669278321547,41.8,null,638.071
1669278322047,43.4,null,638.571
1669278322548,42.2,null,639.072
1669278323048,44.9,null,639.572
1669278323548,45.3,null,640.072
1669278324048,45.7,null,640.572
1669278324549,44.6,null,641.073
1669278325050,44.2,null,641.574
1669278325550,43.4,null,642.074
1669278326050,43.8,null,642.574
1669278326553,41.8,null,643.077
1669278327053,43.4,null,643.577
1669278327553,43.4,null,644.077
1669278328054,43.8,null,644.578
1669278328555,44.9,null,645.079
1669278329055,43.8,null,645.579
1669278329555,44.2,null,646.079
1669278330056,43.4,null,646.58
1669278330556,43.4,null,647.08
1669278331065,42.6,null,647.589
1669278332058,42.2,null,648.582
1669278332559,42.6,null,649.083
1669278333059,43.8,null,649.583
1669278333559,45.7,null,650.083
1669278334061,45.7,null,650.585
1669278334561,43.8,null,651.085
1669278335061,42.6,null,651.585
1669278335561,43.8,null,652.085
1669278336061,42.6,null,652.585
1669278336563,42.6,null,653.087
1669278337562,41.5,null,654.086
1669278338062,44.9,null,654.586
1669278338563,43.8,null,655.087
1669278339063,43.8,null,655.587
1669278339563,43.4,null,656.087
1669278340063,45.7,null,656.587
1669278340564,43.4,null,657.088
1669278341065,43.4,null,657.589
1669278341565,46.1,null,658.089
1669278342065,48.0,null,658.589
1669278342565,47.7,null,659.089
1669278343065,49.6,null,659.589
1669278344066,48.0,null,660.59
1669278344567,47.3,null,661.091
1669278345067,47.7,null,661.591
1669278345568,47.3,null,662.092
1669278346070,46.1,null,662.594
1669278346570,46.9,null,663.094
1669278347070,45.3,null,663.594
1669278348070,47.7,null,664.594
1669278348571,48.4,null,665.095
1669278349073,48.0,null,665.597
1669278350072,46.5,null,666.596
1669278350572,46.9,null,667.096
1669278351074,48.4,null,667.598
1669278352073,46.9,null,668.597
1669278353073,48.4,null,669.597
1669278353574,49.6,null,670.098
1669278354075,48.4,null,670.599
1669278354575,47.7,null,671.099
1669278355075,47.7,null,671.599
1669278355575,46.9,null,672.099
1669278356076,47.3,null,672.6
1669278356576,46.9,null,673.1
1669278357076,46.9,null,673.6
1669278357576,47.3,null,674.1
1669278358077,46.9,null,674.601
1669278358579,48.4,null,675.103
1669278359578,46.9,null,676.102
1669278360079,47.7,null,676.603
1669278360579,46.9,null,677.103
1669278361080,46.5,null,677.604
1669278361581,46.5,null,678.105
1669278362082,46.9,null,678.606
1669278362583,46.1,null,679.107
1669278363083,48.0,null,679.607
1669278363585,48.0,null,680.109
1669278364085,48.4,null,680.609
1669278364585,47.3,null,681.109
1669278365085,46.5,null,681.609
1669278365586,47.3,null,682.11
1669278366086,46.9,null,682.61
1669278367089,46.5,null,683.613
1669278367590,46.1,null,684.114
1669278368090,48.4,null,684.614
1669278368592,47.7,null,685.116
1669278369093,49.6,null,685.617
1669278369594,46.9,null,686.118
1669278370094,46.5,null,686.618
1669278370595,46.5,null,687.119
1669278371595,46.5,null,688.119
1669278372095,46.1,null,688.619
1669278372595,46.1,null,689.119
1669278373096,47.3,null,689.62
1669278373596,47.3,null,690.12
1669278374096,48.8,null,690.62
1669278374596,46.5,null,691.12
1669278375097,47.7,null,691.621
1669278376100,47.3,null,692.624
1669278377100,47.3,null,693.624
1669278378102,46.9,null,694.626
1669278378602,47.7,null,695.126
1669278379102,48.8,null,695.626
1669278379602,47.3,null,696.126
1669278380102,48.0,null,696.626
1669278380603,47.3,null,697.127
1669278381103,46.9,null,697.627
1669278381603,46.9,null,698.127
1669278382604,46.5,null,699.128
1669278383104,47.7,null,699.628
1669278383604,48.4,null,700.128
1669278384105,48.4,null,700.629
1669278384605,48.0,null,701.129
1669278385106,47.3,null,701.63
1669278385606,47.3,null,702.13
1669278386106,46.1,null,702.63
1669278386606,46.9,null,703.13
1669278387107,46.1,null,703.631
1669278387607,46.9,null,704.131
1669278388107,48.0,null,704.631
1669278388607,48.4,null,705.131
1669278389108,48.8,null,705.632
1669278389608,48.0,null,706.132
1669278390108,47.3,null,706.632
1669278390610,46.9,null,707.134
1669278391115,46.9,null,707.639
1669278392115,45.3,null,708.639
1669278392615,46.1,null,709.139
1669278393615,48.4,null,710.139
1669278394115,48.8,null,710.639
1669278394616,48.0,null,711.14
1669278395116,47.7,null,711.64
1669278395616,47.7,null,712.14
1669278396116,47.3,null,712.64
1669278396617,46.9,null,713.141
1669278397117,46.5,null,713.641
1669278397617,46.9,null,714.141
1669278398118,48.8,null,714.642
1669278398618,48.8,null,715.142
1669278399119,49.2,null,715.643
1669278400119,48.0,null,716.643
1669278400619,46.9,null,717.143
1669278401120,47.3,null,717.644
1669278401621,46.9,null,718.145
1669278402121,46.5,null,718.645
1669278402621,46.9,null,719.145
1669278403121,50.4,null,719.645
1669278403621,48.4,null,720.145
1669278404122,49.2,null,720.646
1669278404622,49.6,null,721.146
1669278405122,50.4,null,721.646
1669278405622,48.4,null,722.146
1669278406123,49.2,null,722.647
1669278406623,47.3,null,723.147
1669278407123,48.0,null,723.647
1669278407623,47.7,null,724.147
1669278408123,52.7,null,724.647
1669278408625,48.8,null,725.149
1669278409125,49.6,null,725.649
1669278409626,50.0,null,726.15
1669278410626,48.8,null,727.15
1669278411126,48.4,null,727.65
1669278411626,48.0,null,728.15
1669278412126,48.8,null,728.65
1669278412627,48.4,null,729.151
1669278413127,49.6,null,729.651
1669278413627,52.3,null,730.151
1669278414127,50.4,null,730.651
1669278414628,48.8,null,731.152
1669278415128,47.7,null,731.652
1669278415629,46.9,null,732.153
1669278416130,48.0,null,732.654
1669278416630,47.3,null,733.154
1669278417130,47.7,null,733.654
1669278417631,46.9,null,734.155
1669278418131,48.0,null,734.655
1669278418631,49.6,null,735.155
1669278419133,50.4,null,735.657
1669278419634,48.8,null,736.158
1669278420635,47.3,null,737.159
1669278421135,48.0,null,737.659
1669278421635,46.5,null,738.159
1669278422135,46.9,null,738.659
1669278422635,47.3,null,739.159
1669278423136,47.7,null,739.66
1669278423636,46.9,null,740.16
1669278424137,47.3,null,740.661
1669278424637,46.9,null,741.161
1669278425137,46.1,null,741.661
1669278425638,47.3,null,742.162
1669278426141,46.9,null,742.665
1669278426642,46.5,null,743.166
1669278427141,46.5,null,743.665
1669278427642,46.5,null,744.166
1669278428142,47.7,null,744.666
1669278428642,48.0,null,745.166
1669278429143,50.0,null,745.667
1669278430143,47.3,null,746.667
1669278430645,46.9,null,747.169
1669278431645,46.9,null,748.169
1669278432145,46.5,null,748.669
1669278432645,47.3,null,749.169
1669278433145,48.0,null,749.669
1669278433646,49.2,null,750.17
1669278434147,48.4,null,750.671
1669278435146,47.7,null,751.67
1669278435647,47.7,null,752.171
1669278436149,46.9,null,752.673
1669278436650,46.1,null,753.174
1669278437152,46.9,null,753.676
1669278438150,47.3,null,754.674
1669278438651,48.4,null,755.175
1669278439152,48.4,null,755.676
1669278439652,48.8,null,756.176
1669278440154,48.0,null,756.678
1669278441153,47.3,null,757.677
1669278441653,47.3,null,758.177
1669278442154,46.1,null,758.678
1669278442658,47.3,null,759.182
1669278443655,46.9,null,760.179
1669278444156,47.3,null,760.68
1669278444656,46.9,null,761.18
1669278446157,46.9,null,762.681
1669278446657,45.7,null,763.181
1669278447157,46.1,null,763.681
1669278447658,46.5,null,764.182
1669278448158,46.5,null,764.682
1669278448658,48.8,null,765.182
1669278449158,51.9,null,765.682
1669278449659,48.8,null,766.183
1669278450160,48.8,null,766.684
1669278450665,48.4,null,767.189
1669278451665,48.4,null,768.189
1669278452165,48.8,null,768.689
1669278452666,47.7,null,769.19
1669278453166,48.8,null,769.69
1669278453669,50.4,null,770.193
1669278454666,50.0,null,771.19
1669278455167,48.8,null,771.691
1669278455667,48.8,null,772.191
1669278456167,49.6,null,772.691
1669278456667,48.4,null,773.191
1669278457167,48.0,null,773.691
1669278457674,47.3,null,774.198
1669278458668,48.4,null,775.192
1669278459168,50.4,null,775.692
1669278459669,50.0,null,776.193
1669278460669,48.4,null,777.193
1669278461170,48.0,null,777.694
1669278461670,48.0,null,778.194
1669278462170,47.7,null,778.694
1669278462671,46.9,null,779.195
1669278463171,47.3,null,779.695
1669278463672,48.4,null,780.196
1669278464172,49.6,null,780.696
1669278464673,49.2,null,781.197
1669278465174,48.0,null,781.698
1669278465674,47.7,null,782.198
1669278466174,47.3,null,782.698
1669278466675,46.5,null,783.199
1669278467175,47.3,null,783.699
1669278467675,48.0,null,784.199
1669278468176,46.5,null,784.7
1669278468677,47.7,null,785.201
1669278469178,48.4,null,785.702
1669278469678,48.4,null,786.202
1669278470178,50.4,null,786.702
1669278470680,48.0,null,787.204
1669278471181,47.3,null,787.705
1669278471682,47.3,null,788.206
1669278472183,47.7,null,788.707
1669278472683,49.6,null,789.207
1669278473183,48.4,null,789.707
1669278473683,49.2,null,790.207
1669278474185,51.5,null,790.709
1669278474685,54.3,null,791.209
1669278475185,51.9,null,791.709
1669278475686,50.8,null,792.21
1669278476186,50.4,null,792.71
1669278476686,51.2,null,793.21
1669278477186,49.6,null,793.71
1669278477687,49.6,null,794.211
1669278478187,49.6,null,794.711
1669278478687,50.0,null,795.211
1669278479188,49.6,null,795.712
1669278480189,49.2,null,796.713
1669278481188,48.0,null,797.712
1669278481690,47.3,null,798.214
1669278482190,47.3,null,798.714
1669278482690,48.4,null,799.214
1669278483691,47.3,null,800.215
1669278484191,50.0,null,800.715
1669278484691,50.4,null,801.215
1669278485199,50.0,null,801.723
1669278486194,47.7,null,802.718
1669278486695,48.0,null,803.219
1669278487197,46.9,null,803.721
1669278488196,46.5,null,804.72
1669278488696,48.4,null,805.22
1669278489196,49.6,null,805.72
1669278489697,50.0,null,806.221
1669278490199,49.6,null,806.723
1669278490699,49.2,null,807.223
1669278491199,47.7,null,807.723
1669278491701,48.8,null,808.225
